Demand,month,day,weekday,hour,Demand24,Demand25,Demand47,Demand48,Demand49,Demand72,Demand96,DB,DP
1396.0,1,26,0,3,1308.0,1339.0,1299.0,1314.0,1351.0,1367.0,1339.0,21.0,5.0
1411.0,1,26,0,4,1299.0,1308.0,1315.0,1299.0,1314.0,1378.0,1339.0,21.0,6.0
1471.0,1,26,0,5,1309.0,1299.0,1369.0,1315.0,1299.0,1427.0,1384.0,19.0,6.0
1628.0,1,26,0,6,1347.0,1309.0,1466.0,1369.0,1315.0,1567.0,1520.0,17.0,2.0
1888.0,1,26,0,7,1416.0,1347.0,1570.0,1466.0,1369.0,1807.0,1759.0,17.0,3.0
2014.0,1,26,0,8,1489.0,1416.0,1691.0,1570.0,1466.0,1924.0,1880.0,16.0,2.0
2035.0,1,26,0,9,1598.0,1489.0,1799.0,1691.0,1570.0,1900.0,1888.0,16.0,3.0
2047.0,1,26,0,10,1658.0,1598.0,1867.0,1799.0,1691.0,1855.0,1874.0,16.0,5.0
2049.0,1,26,0,11,1657.0,1658.0,1889.0,1867.0,1799.0,1821.0,1848.0,17.0,7.0
2065.0,1,26,0,12,1652.0,1657.0,1890.0,1889.0,1867.0,1788.0,1799.0,19.0,9.0
2074.0,1,26,0,13,1634.0,1652.0,1886.0,1890.0,1889.0,1750.0,1792.0,20.0,13.0
2070.0,1,26,0,14,1613.0,1634.0,1874.0,1886.0,1890.0,1735.0,1802.0,22.0,17.0
2053.0,1,26,0,15,1613.0,1613.0,1875.0,1874.0,1886.0,1725.0,1797.0,24.0,19.0
2064.0,1,26,0,16,1670.0,1613.0,1938.0,1875.0,1874.0,1767.0,1822.0,24.0,21.0
2163.0,1,26,0,17,1822.0,1670.0,2050.0,1938.0,1875.0,1875.0,1926.0,25.0,23.0
2320.0,1,26,0,18,2039.0,1822.0,2024.0,2050.0,1938.0,2045.0,2109.0,27.0,24.0
2318.0,1,26,0,19,2062.0,2039.0,1952.0,2024.0,2050.0,2054.0,2123.0,28.0,24.0
2218.0,1,26,0,20,2018.0,2062.0,1869.0,1952.0,2024.0,2005.0,2075.0,28.0,24.0
2095.0,1,26,0,21,1941.0,2018.0,1754.0,1869.0,1952.0,1933.0,1993.0,28.0,25.0
1945.0,1,26,0,22,1818.0,1941.0,1623.0,1754.0,1869.0,1819.0,1849.0,28.0,25.0
1790.0,1,26,0,23,1664.0,1818.0,1495.0,1623.0,1754.0,1677.0,1669.0,28.0,25.0
1648.0,1,26,0,24,1533.0,1664.0,1397.0,1495.0,1623.0,1528.0,1519.0,28.0,26.0
1554.0,1,27,1,1,1448.0,1533.0,1339.0,1397.0,1495.0,1421.0,1428.0,21.0,18.0
1501.0,1,27,1,2,1407.0,1448.0,1308.0,1339.0,1397.0,1351.0,1381.0,19.0,15.0
1467.0,1,27,1,3,1396.0,1407.0,1299.0,1308.0,1339.0,1314.0,1367.0,18.0,13.0
1456.0,1,27,1,4,1411.0,1396.0,1309.0,1299.0,1308.0,1299.0,1378.0,16.0,12.0
1476.0,1,27,1,5,1471.0,1411.0,1347.0,1309.0,1299.0,1315.0,1427.0,17.0,12.0
1523.0,1,27,1,6,1628.0,1471.0,1416.0,1347.0,1309.0,1369.0,1567.0,17.0,13.0
1597.0,1,27,1,7,1888.0,1628.0,1489.0,1416.0,1347.0,1466.0,1807.0,16.0,13.0
1658.0,1,27,1,8,2014.0,1888.0,1598.0,1489.0,1416.0,1570.0,1924.0,17.0,13.0
1750.0,1,27,1,9,2035.0,2014.0,1658.0,1598.0,1489.0,1691.0,1900.0,17.0,13.0
1824.0,1,27,1,10,2047.0,2035.0,1657.0,1658.0,1598.0,1799.0,1855.0,16.0,12.0
1860.0,1,27,1,11,2049.0,2047.0,1652.0,1657.0,1658.0,1867.0,1821.0,17.0,13.0
1886.0,1,27,1,12,2065.0,2049.0,1634.0,1652.0,1657.0,1889.0,1788.0,17.0,13.0
1909.0,1,27,1,13,2074.0,2065.0,1613.0,1634.0,1652.0,1890.0,1750.0,18.0,13.0
1899.0,1,27,1,14,2070.0,2074.0,1613.0,1613.0,1634.0,1886.0,1735.0,18.0,12.0
1882.0,1,27,1,15,2053.0,2070.0,1670.0,1613.0,1613.0,1874.0,1725.0,20.0,12.0
1888.0,1,27,1,16,2064.0,2053.0,1822.0,1670.0,1613.0,1875.0,1767.0,20.0,12.0
1982.0,1,27,1,17,2163.0,2064.0,2039.0,1822.0,1670.0,1938.0,1875.0,20.0,12.0
2161.0,1,27,1,18,2320.0,2163.0,2062.0,2039.0,1822.0,2050.0,2045.0,20.0,14.0
2163.0,1,27,1,19,2318.0,2320.0,2018.0,2062.0,2039.0,2024.0,2054.0,19.0,12.0
2084.0,1,27,1,20,2218.0,2318.0,1941.0,2018.0,2062.0,1952.0,2005.0,17.0,11.0
1997.0,1,27,1,21,2095.0,2218.0,1818.0,1941.0,2018.0,1869.0,1933.0,16.0,10.0
1871.0,1,27,1,22,1945.0,2095.0,1664.0,1818.0,1941.0,1754.0,1819.0,16.0,9.0
1728.0,1,27,1,23,1790.0,1945.0,1533.0,1664.0,1818.0,1623.0,1677.0,15.0,9.0
1602.0,1,27,1,24,1648.0,1790.0,1448.0,1533.0,1664.0,1495.0,1528.0,14.0,9.0
1524.0,1,28,2,1,1554.0,1648.0,1407.0,1448.0,1533.0,1397.0,1421.0,14.0,7.0
1484.0,1,28,2,2,1501.0,1554.0,1396.0,1407.0,1448.0,1339.0,1351.0,15.0,4.0
1469.0,1,28,2,3,1467.0,1501.0,1411.0,1396.0,1407.0,1308.0,1314.0,14.0,4.0
1470.0,1,28,2,4,1456.0,1467.0,1471.0,1411.0,1396.0,1299.0,1299.0,14.0,3.0
1505.0,1,28,2,5,1476.0,1456.0,1628.0,1471.0,1411.0,1309.0,1315.0,13.0,2.0
1584.0,1,28,2,6,1523.0,1476.0,1888.0,1628.0,1471.0,1347.0,1369.0,13.0,2.0
1718.0,1,28,2,7,1597.0,1523.0,2014.0,1888.0,1628.0,1416.0,1466.0,13.0,2.0
1825.0,1,28,2,8,1658.0,1597.0,2035.0,2014.0,1888.0,1489.0,1570.0,13.0,2.0
1916.0,1,28,2,9,1750.0,1658.0,2047.0,2035.0,2014.0,1598.0,1691.0,13.0,1.0
1959.0,1,28,2,10,1824.0,1750.0,2049.0,2047.0,2035.0,1658.0,1799.0,15.0,3.0
1960.0,1,28,2,11,1860.0,1824.0,2065.0,2049.0,2047.0,1657.0,1867.0,17.0,3.0
1970.0,1,28,2,12,1886.0,1860.0,2074.0,2065.0,2049.0,1652.0,1889.0,20.0,5.0
1976.0,1,28,2,13,1909.0,1886.0,2070.0,2074.0,2065.0,1634.0,1890.0,20.0,4.0
1977.0,1,28,2,14,1899.0,1909.0,2053.0,2070.0,2074.0,1613.0,1886.0,21.0,5.0
1959.0,1,28,2,15,1882.0,1899.0,2064.0,2053.0,2070.0,1613.0,1874.0,23.0,6.0
1966.0,1,28,2,16,1888.0,1882.0,2163.0,2064.0,2053.0,1670.0,1875.0,25.0,7.0
2056.0,1,28,2,17,1982.0,1888.0,2320.0,2163.0,2064.0,1822.0,1938.0,25.0,8.0
2263.0,1,28,2,18,2161.0,1982.0,2318.0,2320.0,2163.0,2039.0,2050.0,24.0,8.0
2288.0,1,28,2,19,2163.0,2161.0,2218.0,2318.0,2320.0,2062.0,2024.0,24.0,8.0
2224.0,1,28,2,20,2084.0,2163.0,2095.0,2218.0,2318.0,2018.0,1952.0,23.0,8.0
2125.0,1,28,2,21,1997.0,2084.0,1945.0,2095.0,2218.0,1941.0,1869.0,22.0,7.0
1972.0,1,28,2,22,1871.0,1997.0,1790.0,1945.0,2095.0,1818.0,1754.0,21.0,6.0
1797.0,1,28,2,23,1728.0,1871.0,1648.0,1790.0,1945.0,1664.0,1623.0,20.0,4.0
1653.0,1,28,2,24,1602.0,1728.0,1554.0,1648.0,1790.0,1533.0,1495.0,17.0,4.0
1565.0,1,29,3,1,1524.0,1602.0,1501.0,1554.0,1648.0,1448.0,1397.0,18.0,1.0
1525.0,1,29,3,2,1484.0,1524.0,1467.0,1501.0,1554.0,1407.0,1339.0,15.0,-1.0
1512.0,1,29,3,3,1469.0,1484.0,1456.0,1467.0,1501.0,1396.0,1308.0,7.0,-1.0
1524.0,1,29,3,4,1470.0,1469.0,1476.0,1456.0,1467.0,1411.0,1299.0,7.0,-1.0
1578.0,1,29,3,5,1505.0,1470.0,1523.0,1476.0,1456.0,1471.0,1309.0,8.0,0.0
1709.0,1,29,3,6,1584.0,1505.0,1597.0,1523.0,1476.0,1628.0,1347.0,6.0,-1.0
1927.0,1,29,3,7,1718.0,1584.0,1658.0,1597.0,1523.0,1888.0,1416.0,6.0,-1.0
2031.0,1,29,3,8,1825.0,1718.0,1750.0,1658.0,1597.0,2014.0,1489.0,5.0,-1.0
2022.0,1,29,3,9,1916.0,1825.0,1824.0,1750.0,1658.0,2035.0,1598.0,7.0,-1.0
1986.0,1,29,3,10,1959.0,1916.0,1860.0,1824.0,1750.0,2047.0,1658.0,13.0,2.0
1946.0,1,29,3,11,1960.0,1959.0,1886.0,1860.0,1824.0,2049.0,1657.0,16.0,3.0
1907.0,1,29,3,12,1970.0,1960.0,1909.0,1886.0,1860.0,2065.0,1652.0,24.0,0.0
1866.0,1,29,3,13,1976.0,1970.0,1899.0,1909.0,1886.0,2074.0,1634.0,28.0,3.0
1840.0,1,29,3,14,1977.0,1976.0,1882.0,1899.0,1909.0,2070.0,1613.0,32.0,8.0
1820.0,1,29,3,15,1959.0,1977.0,1888.0,1882.0,1899.0,2053.0,1613.0,30.0,14.0
1849.0,1,29,3,16,1966.0,1959.0,1982.0,1888.0,1882.0,2064.0,1670.0,30.0,14.0
1952.0,1,29,3,17,2056.0,1966.0,2161.0,1982.0,1888.0,2163.0,1822.0,29.0,14.0
2149.0,1,29,3,18,2263.0,2056.0,2163.0,2161.0,1982.0,2320.0,2039.0,27.0,14.0
2190.0,1,29,3,19,2288.0,2263.0,2084.0,2163.0,2161.0,2318.0,2062.0,25.0,15.0
2157.0,1,29,3,20,2224.0,2288.0,1997.0,2084.0,2163.0,2218.0,2018.0,27.0,16.0
2082.0,1,29,3,21,2125.0,2224.0,1871.0,1997.0,2084.0,2095.0,1941.0,28.0,17.0
1937.0,1,29,3,22,1972.0,2125.0,1728.0,1871.0,1997.0,1945.0,1818.0,26.0,18.0
1755.0,1,29,3,23,1797.0,1972.0,1602.0,1728.0,1871.0,1790.0,1664.0,27.0,19.0
1590.0,1,29,3,24,1653.0,1797.0,1524.0,1602.0,1728.0,1648.0,1533.0,28.0,21.0
1497.0,1,30,4,1,1565.0,1653.0,1484.0,1524.0,1602.0,1554.0,1448.0,29.0,23.0
1441.0,1,30,4,2,1525.0,1565.0,1469.0,1484.0,1524.0,1501.0,1407.0,29.0,24.0
1417.0,1,30,4,3,1512.0,1525.0,1470.0,1469.0,1484.0,1467.0,1396.0,29.0,25.0
1415.0,1,30,4,4,1524.0,1512.0,1505.0,1470.0,1469.0,1456.0,1411.0,32.0,29.0
1450.0,1,30,4,5,1578.0,1524.0,1584.0,1505.0,1470.0,1476.0,1471.0,32.0,30.0
1570.0,1,30,4,6,1709.0,1578.0,1718.0,1584.0,1505.0,1523.0,1628.0,32.0,30.0
1785.0,1,30,4,7,1927.0,1709.0,1825.0,1718.0,1584.0,1597.0,1888.0,32.0,30.0
1904.0,1,30,4,8,2031.0,1927.0,1916.0,1825.0,1718.0,1658.0,2014.0,32.0,30.0
1935.0,1,30,4,9,2022.0,2031.0,1959.0,1916.0,1825.0,1750.0,2035.0,32.0,30.0
1961.0,1,30,4,10,1986.0,2022.0,1960.0,1959.0,1916.0,1824.0,2047.0,33.0,31.0
1973.0,1,30,4,11,1946.0,1986.0,1970.0,1960.0,1959.0,1860.0,2049.0,32.0,31.0
1957.0,1,30,4,12,1907.0,1946.0,1976.0,1970.0,1960.0,1886.0,2065.0,34.0,32.0
1937.0,1,30,4,13,1866.0,1907.0,1977.0,1976.0,1970.0,1909.0,2074.0,33.0,30.0
1928.0,1,30,4,14,1840.0,1866.0,1959.0,1977.0,1976.0,1899.0,2070.0,34.0,29.0
1914.0,1,30,4,15,1820.0,1840.0,1966.0,1959.0,1977.0,1882.0,2053.0,34.0,28.0
1920.0,1,30,4,16,1849.0,1820.0,2056.0,1966.0,1959.0,1888.0,2064.0,34.0,27.0
1984.0,1,30,4,17,1952.0,1849.0,2263.0,2056.0,1966.0,1982.0,2163.0,34.0,26.0
2099.0,1,30,4,18,2149.0,1952.0,2288.0,2263.0,2056.0,2161.0,2320.0,33.0,26.0
2106.0,1,30,4,19,2190.0,2149.0,2224.0,2288.0,2263.0,2163.0,2318.0,32.0,26.0
2057.0,1,30,4,20,2157.0,2190.0,2125.0,2224.0,2288.0,2084.0,2218.0,32.0,25.0
1993.0,1,30,4,21,2082.0,2157.0,1972.0,2125.0,2224.0,1997.0,2095.0,30.0,17.0
1892.0,1,30,4,22,1937.0,2082.0,1797.0,1972.0,2125.0,1871.0,1945.0,28.0,15.0
1763.0,1,30,4,23,1755.0,1937.0,1653.0,1797.0,1972.0,1728.0,1790.0,25.0,11.0
1635.0,1,30,4,24,1590.0,1755.0,1565.0,1653.0,1797.0,1602.0,1648.0,22.0,8.0
1548.0,1,31,5,1,1497.0,1590.0,1525.0,1565.0,1653.0,1524.0,1554.0,19.0,5.0
1507.0,1,31,5,2,1441.0,1497.0,1512.0,1525.0,1565.0,1484.0,1501.0,18.0,4.0
1493.0,1,31,5,3,1417.0,1441.0,1524.0,1512.0,1525.0,1469.0,1467.0,17.0,3.0
1497.0,1,31,5,4,1415.0,1417.0,1578.0,1524.0,1512.0,1470.0,1456.0,16.0,3.0
1525.0,1,31,5,5,1450.0,1415.0,1709.0,1578.0,1524.0,1505.0,1476.0,15.0,2.0
1593.0,1,31,5,6,1570.0,1450.0,1927.0,1709.0,1578.0,1584.0,1523.0,15.0,1.0
1705.0,1,31,5,7,1785.0,1570.0,2031.0,1927.0,1709.0,1718.0,1597.0,14.0,1.0
1819.0,1,31,5,8,1904.0,1785.0,2022.0,2031.0,1927.0,1825.0,1658.0,13.0,-1.0
1940.0,1,31,5,9,1935.0,1904.0,1986.0,2022.0,2031.0,1916.0,1750.0,13.0,-4.0
2009.0,1,31,5,10,1961.0,1935.0,1946.0,1986.0,2022.0,1959.0,1824.0,12.0,-6.0
2010.0,1,31,5,11,1973.0,1961.0,1907.0,1946.0,1986.0,1960.0,1860.0,15.0,-7.0
1989.0,1,31,5,12,1957.0,1973.0,1866.0,1907.0,1946.0,1970.0,1886.0,17.0,-6.0
1944.0,1,31,5,13,1937.0,1957.0,1840.0,1866.0,1907.0,1976.0,1909.0,19.0,-5.0
1895.0,1,31,5,14,1928.0,1937.0,1820.0,1840.0,1866.0,1977.0,1899.0,20.0,-6.0
1877.0,1,31,5,15,1914.0,1928.0,1849.0,1820.0,1840.0,1959.0,1882.0,22.0,-6.0
1903.0,1,31,5,16,1920.0,1914.0,1952.0,1849.0,1820.0,1966.0,1888.0,23.0,-4.0
2000.0,1,31,5,17,1984.0,1920.0,2149.0,1952.0,1849.0,2056.0,1982.0,23.0,-4.0
2185.0,1,31,5,18,2099.0,1984.0,2190.0,2149.0,1952.0,2263.0,2161.0,20.0,-5.0
2213.0,1,31,5,19,2106.0,2099.0,2157.0,2190.0,2149.0,2288.0,2163.0,19.0,-5.0
2169.0,1,31,5,20,2057.0,2106.0,2082.0,2157.0,2190.0,2224.0,2084.0,18.0,-4.0
2101.0,1,31,5,21,1993.0,2057.0,1937.0,2082.0,2157.0,2125.0,1997.0,17.0,-4.0
2000.0,1,31,5,22,1892.0,1993.0,1755.0,1937.0,2082.0,1972.0,1871.0,16.0,-6.0
1869.0,1,31,5,23,1763.0,1892.0,1590.0,1755.0,1937.0,1797.0,1728.0,15.0,-6.0
1734.0,1,31,5,24,1635.0,1763.0,1497.0,1590.0,1755.0,1653.0,1602.0,14.0,-6.0
1638.0,2,1,6,1,1548.0,1635.0,1441.0,1497.0,1590.0,1565.0,1524.0,13.0,-5.0
1585.0,2,1,6,2,1507.0,1548.0,1417.0,1441.0,1497.0,1525.0,1484.0,14.0,-3.0
1556.0,2,1,6,3,1493.0,1507.0,1415.0,1417.0,1441.0,1512.0,1469.0,14.0,-2.0
1545.0,2,1,6,4,1497.0,1493.0,1450.0,1415.0,1417.0,1524.0,1470.0,12.0,-1.0
1553.0,2,1,6,5,1525.0,1497.0,1570.0,1450.0,1415.0,1578.0,1505.0,12.0,0.0
1589.0,2,1,6,6,1593.0,1525.0,1785.0,1570.0,1450.0,1709.0,1584.0,13.0,3.0
1657.0,2,1,6,7,1705.0,1593.0,1904.0,1785.0,1570.0,1927.0,1718.0,13.0,4.0
1729.0,2,1,6,8,1819.0,1705.0,1935.0,1904.0,1785.0,2031.0,1825.0,14.0,6.0
1795.0,2,1,6,9,1940.0,1819.0,1961.0,1935.0,1904.0,2022.0,1916.0,16.0,6.0
1835.0,2,1,6,10,2009.0,1940.0,1973.0,1961.0,1935.0,1986.0,1959.0,20.0,9.0
1836.0,2,1,6,11,2010.0,2009.0,1957.0,1973.0,1961.0,1946.0,1960.0,25.0,12.0
1828.0,2,1,6,12,1989.0,2010.0,1937.0,1957.0,1973.0,1907.0,1970.0,28.0,15.0
1815.0,2,1,6,13,1944.0,1989.0,1928.0,1937.0,1957.0,1866.0,1976.0,30.0,15.0
1803.0,2,1,6,14,1895.0,1944.0,1914.0,1928.0,1937.0,1840.0,1977.0,30.0,14.0
1800.0,2,1,6,15,1877.0,1895.0,1920.0,1914.0,1928.0,1820.0,1959.0,32.0,13.0
1843.0,2,1,6,16,1903.0,1877.0,1984.0,1920.0,1914.0,1849.0,1966.0,32.0,11.0
1949.0,2,1,6,17,2000.0,1903.0,2099.0,1984.0,1920.0,1952.0,2056.0,32.0,11.0
2141.0,2,1,6,18,2185.0,2000.0,2106.0,2099.0,1984.0,2149.0,2263.0,31.0,10.0
2081.0,2,1,6,19,2213.0,2185.0,2057.0,2106.0,2099.0,2190.0,2288.0,30.0,9.0
1957.0,2,1,6,20,2169.0,2213.0,1993.0,2057.0,2106.0,2157.0,2224.0,29.0,9.0
1901.0,2,1,6,21,2101.0,2169.0,1892.0,1993.0,2057.0,2082.0,2125.0,21.0,11.0
1817.0,2,1,6,22,2000.0,2101.0,1763.0,1892.0,1993.0,1937.0,1972.0,23.0,7.0
1741.0,2,1,6,23,1869.0,2000.0,1635.0,1763.0,1892.0,1755.0,1797.0,24.0,5.0
1654.0,2,1,6,24,1734.0,1869.0,1548.0,1635.0,1763.0,1590.0,1653.0,23.0,4.0
1535.0,2,2,0,1,1638.0,1734.0,1507.0,1548.0,1635.0,1497.0,1565.0,23.0,3.0
1471.0,2,2,0,2,1585.0,1638.0,1493.0,1507.0,1548.0,1441.0,1525.0,22.0,3.0
1447.0,2,2,0,3,1556.0,1585.0,1497.0,1493.0,1507.0,1417.0,1512.0,19.0,11.0
1449.0,2,2,0,4,1545.0,1556.0,1525.0,1497.0,1493.0,1415.0,1524.0,17.0,13.0
1488.0,2,2,0,5,1553.0,1545.0,1593.0,1525.0,1497.0,1450.0,1578.0,17.0,13.0
1573.0,2,2,0,6,1589.0,1553.0,1705.0,1593.0,1525.0,1570.0,1709.0,18.0,15.0
1700.0,2,2,0,7,1657.0,1589.0,1819.0,1705.0,1593.0,1785.0,1927.0,19.0,15.0
1800.0,2,2,0,8,1729.0,1657.0,1940.0,1819.0,1705.0,1904.0,2031.0,19.0,16.0
1893.0,2,2,0,9,1795.0,1729.0,2009.0,1940.0,1819.0,1935.0,2022.0,20.0,17.0
1986.0,2,2,0,10,1835.0,1795.0,2010.0,2009.0,1940.0,1961.0,1986.0,24.0,21.0
2039.0,2,2,0,11,1836.0,1835.0,1989.0,2010.0,2009.0,1973.0,1946.0,25.0,22.0
2073.0,2,2,0,12,1828.0,1836.0,1944.0,1989.0,2010.0,1957.0,1907.0,29.0,26.0
2090.0,2,2,0,13,1815.0,1828.0,1895.0,1944.0,1989.0,1937.0,1866.0,31.0,28.0
2080.0,2,2,0,14,1803.0,1815.0,1877.0,1895.0,1944.0,1928.0,1840.0,27.0,24.0
2060.0,2,2,0,15,1800.0,1803.0,1903.0,1877.0,1895.0,1914.0,1820.0,26.0,23.0
2078.0,2,2,0,16,1843.0,1800.0,2000.0,1903.0,1877.0,1920.0,1849.0,19.0,15.0
2159.0,2,2,0,17,1949.0,1843.0,2185.0,2000.0,1903.0,1984.0,1952.0,15.0,11.0
2329.0,2,2,0,18,2141.0,1949.0,2213.0,2185.0,2000.0,2099.0,2149.0,13.0,8.0
2345.0,2,2,0,19,2081.0,2141.0,2169.0,2213.0,2185.0,2106.0,2190.0,13.0,8.0
2268.0,2,2,0,20,1957.0,2081.0,2101.0,2169.0,2213.0,2057.0,2157.0,12.0,5.0
2166.0,2,2,0,21,1901.0,1957.0,2000.0,2101.0,2169.0,1993.0,2082.0,13.0,7.0
2017.0,2,2,0,22,1817.0,1901.0,1869.0,2000.0,2101.0,1892.0,1937.0,14.0,7.0
1848.0,2,2,0,23,1741.0,1817.0,1734.0,1869.0,2000.0,1763.0,1755.0,16.0,9.0
1691.0,2,2,0,24,1654.0,1741.0,1638.0,1734.0,1869.0,1635.0,1590.0,17.0,9.0
1608.0,2,3,1,1,1535.0,1654.0,1585.0,1638.0,1734.0,1548.0,1497.0,17.0,6.0
1569.0,2,3,1,2,1471.0,1535.0,1556.0,1585.0,1638.0,1507.0,1441.0,15.0,6.0
1558.0,2,3,1,3,1447.0,1471.0,1545.0,1556.0,1585.0,1493.0,1417.0,14.0,5.0
1572.0,2,3,1,4,1449.0,1447.0,1553.0,1545.0,1556.0,1497.0,1415.0,12.0,1.0
1618.0,2,3,1,5,1488.0,1449.0,1589.0,1553.0,1545.0,1525.0,1450.0,11.0,0.0
1737.0,2,3,1,6,1573.0,1488.0,1657.0,1589.0,1553.0,1593.0,1570.0,9.0,-1.0
1913.0,2,3,1,7,1700.0,1573.0,1729.0,1657.0,1589.0,1705.0,1785.0,7.0,-3.0
2029.0,2,3,1,8,1800.0,1700.0,1795.0,1729.0,1657.0,1819.0,1904.0,6.0,-4.0
2077.0,2,3,1,9,1893.0,1800.0,1835.0,1795.0,1729.0,1940.0,1935.0,8.0,-4.0
2079.0,2,3,1,10,1986.0,1893.0,1836.0,1835.0,1795.0,2009.0,1961.0,11.0,-4.0
2073.0,2,3,1,11,2039.0,1986.0,1828.0,1836.0,1835.0,2010.0,1973.0,14.0,-4.0
2053.0,2,3,1,12,2073.0,2039.0,1815.0,1828.0,1836.0,1989.0,1957.0,19.0,-4.0
2027.0,2,3,1,13,2090.0,2073.0,1803.0,1815.0,1828.0,1944.0,1937.0,20.0,-5.0
1994.0,2,3,1,14,2080.0,2090.0,1800.0,1803.0,1815.0,1895.0,1928.0,21.0,-5.0
1965.0,2,3,1,15,2060.0,2080.0,1843.0,1800.0,1803.0,1877.0,1914.0,22.0,-2.0
1975.0,2,3,1,16,2078.0,2060.0,1949.0,1843.0,1800.0,1903.0,1920.0,23.0,1.0
2062.0,2,3,1,17,2159.0,2078.0,2141.0,1949.0,1843.0,2000.0,1984.0,22.0,0.0
2259.0,2,3,1,18,2329.0,2159.0,2081.0,2141.0,1949.0,2185.0,2099.0,21.0,1.0
2328.0,2,3,1,19,2345.0,2329.0,1957.0,2081.0,2141.0,2213.0,2106.0,18.0,1.0
2292.0,2,3,1,20,2268.0,2345.0,1901.0,1957.0,2081.0,2169.0,2057.0,17.0,2.0
2211.0,2,3,1,21,2166.0,2268.0,1817.0,1901.0,1957.0,2101.0,1993.0,15.0,4.0
2061.0,2,3,1,22,2017.0,2166.0,1741.0,1817.0,1901.0,2000.0,1892.0,10.0,3.0
1883.0,2,3,1,23,1848.0,2017.0,1654.0,1741.0,1817.0,1869.0,1763.0,13.0,5.0
1732.0,2,3,1,24,1691.0,1848.0,1535.0,1654.0,1741.0,1734.0,1635.0,10.0,4.0
1645.0,2,4,2,1,1608.0,1691.0,1471.0,1535.0,1654.0,1638.0,1548.0,12.0,5.0
1601.0,2,4,2,2,1569.0,1608.0,1447.0,1471.0,1535.0,1585.0,1507.0,12.0,4.0
1585.0,2,4,2,3,1558.0,1569.0,1449.0,1447.0,1471.0,1556.0,1493.0,10.0,4.0
1586.0,2,4,2,4,1572.0,1558.0,1488.0,1449.0,1447.0,1545.0,1497.0,10.0,4.0
1625.0,2,4,2,5,1618.0,1572.0,1573.0,1488.0,1449.0,1553.0,1525.0,10.0,4.0
1749.0,2,4,2,6,1737.0,1618.0,1700.0,1573.0,1488.0,1589.0,1593.0,10.0,5.0
1971.0,2,4,2,7,1913.0,1737.0,1800.0,1700.0,1573.0,1657.0,1705.0,12.0,7.0
2065.0,2,4,2,8,2029.0,1913.0,1893.0,1800.0,1700.0,1729.0,1819.0,15.0,8.0
2068.0,2,4,2,9,2077.0,2029.0,1986.0,1893.0,1800.0,1795.0,1940.0,16.0,9.0
2050.0,2,4,2,10,2079.0,2077.0,2039.0,1986.0,1893.0,1835.0,2009.0,19.0,11.0
2022.0,2,4,2,11,2073.0,2079.0,2073.0,2039.0,1986.0,1836.0,2010.0,27.0,15.0
2005.0,2,4,2,12,2053.0,2073.0,2090.0,2073.0,2039.0,1828.0,1989.0,30.0,17.0
1953.0,2,4,2,13,2027.0,2053.0,2080.0,2090.0,2073.0,1815.0,1944.0,32.0,18.0
1925.0,2,4,2,14,1994.0,2027.0,2060.0,2080.0,2090.0,1803.0,1895.0,35.0,23.0
1906.0,2,4,2,15,1965.0,1994.0,2078.0,2060.0,2080.0,1800.0,1877.0,37.0,24.0
1921.0,2,4,2,16,1975.0,1965.0,2159.0,2078.0,2060.0,1843.0,1903.0,37.0,26.0
1984.0,2,4,2,17,2062.0,1975.0,2329.0,2159.0,2078.0,1949.0,2000.0,38.0,28.0
2149.0,2,4,2,18,2259.0,2062.0,2345.0,2329.0,2159.0,2141.0,2185.0,39.0,28.0
2183.0,2,4,2,19,2328.0,2259.0,2268.0,2345.0,2329.0,2081.0,2213.0,38.0,29.0
2137.0,2,4,2,20,2292.0,2328.0,2166.0,2268.0,2345.0,1957.0,2169.0,38.0,29.0
2046.0,2,4,2,21,2211.0,2292.0,2017.0,2166.0,2268.0,1901.0,2101.0,39.0,28.0
1891.0,2,4,2,22,2061.0,2211.0,1848.0,2017.0,2166.0,1817.0,2000.0,38.0,29.0
1702.0,2,4,2,23,1883.0,2061.0,1691.0,1848.0,2017.0,1741.0,1869.0,38.0,29.0
1536.0,2,4,2,24,1732.0,1883.0,1608.0,1691.0,1848.0,1654.0,1734.0,39.0,29.0
1438.0,2,5,3,1,1645.0,1732.0,1569.0,1608.0,1691.0,1535.0,1638.0,37.0,29.0
1384.0,2,5,3,2,1601.0,1645.0,1558.0,1569.0,1608.0,1471.0,1585.0,36.0,29.0
1360.0,2,5,3,3,1585.0,1601.0,1572.0,1558.0,1569.0,1447.0,1556.0,36.0,29.0
1357.0,2,5,3,4,1586.0,1585.0,1618.0,1572.0,1558.0,1449.0,1545.0,35.0,30.0
1397.0,2,5,3,5,1625.0,1586.0,1737.0,1618.0,1572.0,1488.0,1553.0,34.0,29.0
1525.0,2,5,3,6,1749.0,1625.0,1913.0,1737.0,1618.0,1573.0,1589.0,33.0,30.0
1756.0,2,5,3,7,1971.0,1749.0,2029.0,1913.0,1737.0,1700.0,1657.0,31.0,28.0
1861.0,2,5,3,8,2065.0,1971.0,2077.0,2029.0,1913.0,1800.0,1729.0,31.0,28.0
1881.0,2,5,3,9,2068.0,2065.0,2079.0,2077.0,2029.0,1893.0,1795.0,33.0,29.0
1913.0,2,5,3,10,2050.0,2068.0,2073.0,2079.0,2077.0,1986.0,1835.0,36.0,30.0
