Demand,month,day,weekday,hour,Demand24,Demand25,Demand47,Demand48,Demand49,Demand72,Demand96,DB,DP
2339.0,7,31,4,9,2560.0,2377.0,2585.0,2433.0,2264.0,2327.0,2201.0,69.0,63.0
2449.0,7,31,4,10,2728.0,2560.0,2750.0,2585.0,2433.0,2444.0,2314.0,71.0,64.0
2555.0,7,31,4,11,2874.0,2728.0,2885.0,2750.0,2585.0,2581.0,2433.0,74.0,63.0
2625.0,7,31,4,12,2967.0,2874.0,2982.0,2885.0,2750.0,2715.0,2552.0,76.0,62.0
2658.0,7,31,4,13,3016.0,2967.0,3070.0,2982.0,2885.0,2831.0,2632.0,78.0,61.0
2700.0,7,31,4,14,3090.0,3016.0,3117.0,3070.0,2982.0,2924.0,2716.0,79.0,55.0
2724.0,7,31,4,15,3131.0,3090.0,3162.0,3117.0,3070.0,2978.0,2772.0,80.0,54.0
2739.0,7,31,4,16,3120.0,3131.0,3204.0,3162.0,3117.0,2992.0,2786.0,81.0,54.0
2739.0,7,31,4,17,3051.0,3120.0,3208.0,3204.0,3162.0,2993.0,2765.0,81.0,53.0
2718.0,7,31,4,18,2963.0,3051.0,3162.0,3208.0,3204.0,3007.0,2730.0,81.0,52.0
2654.0,7,31,4,19,2849.0,2963.0,3071.0,3162.0,3208.0,2945.0,2670.0,79.0,52.0
2544.0,7,31,4,20,2765.0,2849.0,3006.0,3071.0,3162.0,2856.0,2576.0,77.0,53.0
2469.0,7,31,4,21,2740.0,2765.0,2866.0,3006.0,3071.0,2815.0,2546.0,73.0,54.0
2357.0,7,31,4,22,2631.0,2740.0,2591.0,2866.0,3006.0,2679.0,2442.0,70.0,54.0
2152.0,7,31,4,23,2408.0,2631.0,2341.0,2591.0,2866.0,2424.0,2230.0,69.0,54.0
1948.0,7,31,4,24,2185.0,2408.0,2146.0,2341.0,2591.0,2188.0,2038.0,68.0,53.0
1793.0,8,1,5,1,2018.0,2185.0,2019.0,2146.0,2341.0,2013.0,1884.0,67.0,52.0
1691.0,8,1,5,2,1903.0,2018.0,1933.0,2019.0,2146.0,1893.0,1785.0,65.0,53.0
1625.0,8,1,5,3,1822.0,1903.0,1889.0,1933.0,2019.0,1820.0,1724.0,65.0,52.0
1578.0,8,1,5,4,1777.0,1822.0,1893.0,1889.0,1933.0,1778.0,1692.0,65.0,54.0
1573.0,8,1,5,5,1776.0,1777.0,1976.0,1893.0,1889.0,1789.0,1711.0,67.0,55.0
1579.0,8,1,5,6,1840.0,1776.0,2153.0,1976.0,1893.0,1869.0,1803.0,67.0,54.0
1627.0,8,1,5,7,1990.0,1840.0,2377.0,2153.0,1976.0,2046.0,1975.0,66.0,54.0
1766.0,8,1,5,8,2189.0,1990.0,2560.0,2377.0,2153.0,2264.0,2181.0,66.0,56.0
1911.0,8,1,5,9,2339.0,2189.0,2728.0,2560.0,2377.0,2433.0,2327.0,70.0,58.0
2050.0,8,1,5,10,2449.0,2339.0,2874.0,2728.0,2560.0,2585.0,2444.0,74.0,60.0
2142.0,8,1,5,11,2555.0,2449.0,2967.0,2874.0,2728.0,2750.0,2581.0,74.0,60.0
2218.0,8,1,5,12,2625.0,2555.0,3016.0,2967.0,2874.0,2885.0,2715.0,77.0,60.0
2267.0,8,1,5,13,2658.0,2625.0,3090.0,3016.0,2967.0,2982.0,2831.0,79.0,60.0
2310.0,8,1,5,14,2700.0,2658.0,3131.0,3090.0,3016.0,3070.0,2924.0,79.0,59.0
2323.0,8,1,5,15,2724.0,2700.0,3120.0,3131.0,3090.0,3117.0,2978.0,81.0,56.0
2233.0,8,1,5,16,2739.0,2724.0,3051.0,3120.0,3131.0,3162.0,2992.0,75.0,58.0
2266.0,8,1,5,17,2739.0,2739.0,2963.0,3051.0,3120.0,3204.0,2993.0,72.0,62.0
2310.0,8,1,5,18,2718.0,2739.0,2849.0,2963.0,3051.0,3208.0,3007.0,73.0,61.0
2316.0,8,1,5,19,2654.0,2718.0,2765.0,2849.0,2963.0,3162.0,2945.0,75.0,61.0
2250.0,8,1,5,20,2544.0,2654.0,2740.0,2765.0,2849.0,3071.0,2856.0,76.0,60.0
2232.0,8,1,5,21,2469.0,2544.0,2631.0,2740.0,2765.0,3006.0,2815.0,72.0,62.0
2160.0,8,1,5,22,2357.0,2469.0,2408.0,2631.0,2740.0,2866.0,2679.0,69.0,62.0
1990.0,8,1,5,23,2152.0,2357.0,2185.0,2408.0,2631.0,2591.0,2424.0,65.0,60.0
1814.0,8,1,5,24,1948.0,2152.0,2018.0,2185.0,2408.0,2341.0,2188.0,65.0,57.0
1676.0,8,2,6,1,1793.0,1948.0,1903.0,2018.0,2185.0,2146.0,2013.0,63.0,57.0
1578.0,8,2,6,2,1691.0,1793.0,1822.0,1903.0,2018.0,2019.0,1893.0,65.0,54.0
1510.0,8,2,6,3,1625.0,1691.0,1777.0,1822.0,1903.0,1933.0,1820.0,62.0,55.0
1463.0,8,2,6,4,1578.0,1625.0,1776.0,1777.0,1822.0,1889.0,1778.0,63.0,53.0
1444.0,8,2,6,5,1573.0,1578.0,1840.0,1776.0,1777.0,1893.0,1789.0,63.0,52.0
1432.0,8,2,6,6,1579.0,1573.0,1990.0,1840.0,1776.0,1976.0,1869.0,61.0,51.0
1452.0,8,2,6,7,1627.0,1579.0,2189.0,1990.0,1840.0,2153.0,2046.0,62.0,51.0
1556.0,8,2,6,8,1766.0,1627.0,2339.0,2189.0,1990.0,2377.0,2264.0,64.0,52.0
1679.0,8,2,6,9,1911.0,1766.0,2449.0,2339.0,2189.0,2560.0,2433.0,68.0,53.0
1805.0,8,2,6,10,2050.0,1911.0,2555.0,2449.0,2339.0,2728.0,2585.0,71.0,54.0
1910.0,8,2,6,11,2142.0,2050.0,2625.0,2555.0,2449.0,2874.0,2750.0,73.0,54.0
2005.0,8,2,6,12,2218.0,2142.0,2658.0,2625.0,2555.0,2967.0,2885.0,76.0,55.0
2085.0,8,2,6,13,2267.0,2218.0,2700.0,2658.0,2625.0,3016.0,2982.0,77.0,54.0
2142.0,8,2,6,14,2310.0,2267.0,2724.0,2700.0,2658.0,3090.0,3070.0,78.0,53.0
2173.0,8,2,6,15,2323.0,2310.0,2739.0,2724.0,2700.0,3131.0,3117.0,80.0,53.0
2244.0,8,2,6,16,2233.0,2323.0,2739.0,2739.0,2724.0,3120.0,3162.0,80.0,54.0
2313.0,8,2,6,17,2266.0,2233.0,2718.0,2739.0,2739.0,3051.0,3204.0,81.0,52.0
2376.0,8,2,6,18,2310.0,2266.0,2654.0,2718.0,2739.0,2963.0,3208.0,80.0,53.0
2379.0,8,2,6,19,2316.0,2310.0,2544.0,2654.0,2718.0,2849.0,3162.0,80.0,53.0
2336.0,8,2,6,20,2250.0,2316.0,2469.0,2544.0,2654.0,2765.0,3071.0,77.0,56.0
2326.0,8,2,6,21,2232.0,2250.0,2357.0,2469.0,2544.0,2740.0,3006.0,74.0,58.0
2238.0,8,2,6,22,2160.0,2232.0,2152.0,2357.0,2469.0,2631.0,2866.0,71.0,57.0
2058.0,8,2,6,23,1990.0,2160.0,1948.0,2152.0,2357.0,2408.0,2591.0,70.0,57.0
1878.0,8,2,6,24,1814.0,1990.0,1793.0,1948.0,2152.0,2185.0,2341.0,68.0,59.0
1749.0,8,3,0,1,1676.0,1814.0,1691.0,1793.0,1948.0,2018.0,2146.0,66.0,61.0
1663.0,8,3,0,2,1578.0,1676.0,1625.0,1691.0,1793.0,1903.0,2019.0,64.0,62.0
1609.0,8,3,0,3,1510.0,1578.0,1578.0,1625.0,1691.0,1822.0,1933.0,64.0,62.0
1592.0,8,3,0,4,1463.0,1510.0,1573.0,1578.0,1625.0,1777.0,1889.0,64.0,62.0
1623.0,8,3,0,5,1444.0,1463.0,1579.0,1573.0,1578.0,1776.0,1893.0,65.0,63.0
1730.0,8,3,0,6,1432.0,1444.0,1627.0,1579.0,1573.0,1840.0,1976.0,65.0,63.0
1911.0,8,3,0,7,1452.0,1432.0,1766.0,1627.0,1579.0,1990.0,2153.0,65.0,62.0
2133.0,8,3,0,8,1556.0,1452.0,1911.0,1766.0,1627.0,2189.0,2377.0,66.0,63.0
2296.0,8,3,0,9,1679.0,1556.0,2050.0,1911.0,1766.0,2339.0,2560.0,68.0,63.0
2421.0,8,3,0,10,1805.0,1679.0,2142.0,2050.0,1911.0,2449.0,2728.0,73.0,62.0
2553.0,8,3,0,11,1910.0,1805.0,2218.0,2142.0,2050.0,2555.0,2874.0,76.0,62.0
2664.0,8,3,0,12,2005.0,1910.0,2267.0,2218.0,2142.0,2625.0,2967.0,80.0,61.0
2751.0,8,3,0,13,2085.0,2005.0,2310.0,2267.0,2218.0,2658.0,3016.0,82.0,61.0
2828.0,8,3,0,14,2142.0,2085.0,2323.0,2310.0,2267.0,2700.0,3090.0,83.0,61.0
2896.0,8,3,0,15,2173.0,2142.0,2233.0,2323.0,2310.0,2724.0,3131.0,83.0,59.0
2922.0,8,3,0,16,2244.0,2173.0,2266.0,2233.0,2323.0,2739.0,3120.0,84.0,59.0
2962.0,8,3,0,17,2313.0,2244.0,2310.0,2266.0,2233.0,2739.0,3051.0,84.0,58.0
2939.0,8,3,0,18,2376.0,2313.0,2316.0,2310.0,2266.0,2718.0,2963.0,82.0,57.0
2852.0,8,3,0,19,2379.0,2376.0,2250.0,2316.0,2310.0,2654.0,2849.0,81.0,60.0
2764.0,8,3,0,20,2336.0,2379.0,2232.0,2250.0,2316.0,2544.0,2765.0,77.0,60.0
2737.0,8,3,0,21,2326.0,2336.0,2160.0,2232.0,2250.0,2469.0,2740.0,75.0,63.0
2623.0,8,3,0,22,2238.0,2326.0,1990.0,2160.0,2232.0,2357.0,2631.0,74.0,64.0
2406.0,8,3,0,23,2058.0,2238.0,1814.0,1990.0,2160.0,2152.0,2408.0,73.0,66.0
2181.0,8,3,0,24,1878.0,2058.0,1676.0,1814.0,1990.0,1948.0,2185.0,72.0,66.0
2025.0,8,4,1,1,1749.0,1878.0,1578.0,1676.0,1814.0,1793.0,2018.0,71.0,67.0
1913.0,8,4,1,2,1663.0,1749.0,1510.0,1578.0,1676.0,1691.0,1903.0,70.0,67.0
1846.0,8,4,1,3,1609.0,1663.0,1463.0,1510.0,1578.0,1625.0,1822.0,69.0,68.0
1819.0,8,4,1,4,1592.0,1609.0,1444.0,1463.0,1510.0,1578.0,1777.0,69.0,68.0
1835.0,8,4,1,5,1623.0,1592.0,1432.0,1444.0,1463.0,1573.0,1776.0,69.0,67.0
1942.0,8,4,1,6,1730.0,1623.0,1452.0,1432.0,1444.0,1579.0,1840.0,69.0,68.0
2107.0,8,4,1,7,1911.0,1730.0,1556.0,1452.0,1432.0,1627.0,1990.0,69.0,67.0
2287.0,8,4,1,8,2133.0,1911.0,1679.0,1556.0,1452.0,1766.0,2189.0,70.0,68.0
2406.0,8,4,1,9,2296.0,2133.0,1805.0,1679.0,1556.0,1911.0,2339.0,69.0,66.0
2512.0,8,4,1,10,2421.0,2296.0,1910.0,1805.0,1679.0,2050.0,2449.0,73.0,66.0
2631.0,8,4,1,11,2553.0,2421.0,2005.0,1910.0,1805.0,2142.0,2555.0,74.0,64.0
2746.0,8,4,1,12,2664.0,2553.0,2085.0,2005.0,1910.0,2218.0,2625.0,77.0,64.0
2823.0,8,4,1,13,2751.0,2664.0,2142.0,2085.0,2005.0,2267.0,2658.0,80.0,62.0
2896.0,8,4,1,14,2828.0,2751.0,2173.0,2142.0,2085.0,2310.0,2700.0,82.0,60.0
2836.0,8,4,1,15,2896.0,2828.0,2244.0,2173.0,2142.0,2323.0,2724.0,81.0,63.0
2615.0,8,4,1,16,2922.0,2896.0,2313.0,2244.0,2173.0,2233.0,2739.0,82.0,61.0
2538.0,8,4,1,17,2962.0,2922.0,2376.0,2313.0,2244.0,2266.0,2739.0,68.0,62.0
2540.0,8,4,1,18,2939.0,2962.0,2379.0,2376.0,2313.0,2310.0,2718.0,72.0,61.0
2523.0,8,4,1,19,2852.0,2939.0,2336.0,2379.0,2376.0,2316.0,2654.0,72.0,66.0
2487.0,8,4,1,20,2764.0,2852.0,2326.0,2336.0,2379.0,2250.0,2544.0,71.0,67.0
2482.0,8,4,1,21,2737.0,2764.0,2238.0,2326.0,2336.0,2232.0,2469.0,69.0,66.0
2370.0,8,4,1,22,2623.0,2737.0,2058.0,2238.0,2326.0,2160.0,2357.0,69.0,62.0
2169.0,8,4,1,23,2406.0,2623.0,1878.0,2058.0,2238.0,1990.0,2152.0,68.0,63.0
1967.0,8,4,1,24,2181.0,2406.0,1749.0,1878.0,2058.0,1814.0,1948.0,68.0,61.0
1811.0,8,5,2,1,2025.0,2181.0,1663.0,1749.0,1878.0,1676.0,1793.0,67.0,60.0
1706.0,8,5,2,2,1913.0,2025.0,1609.0,1663.0,1749.0,1578.0,1691.0,66.0,59.0
1637.0,8,5,2,3,1846.0,1913.0,1592.0,1609.0,1663.0,1510.0,1625.0,64.0,57.0
1603.0,8,5,2,4,1819.0,1846.0,1623.0,1592.0,1609.0,1463.0,1578.0,63.0,57.0
1616.0,8,5,2,5,1835.0,1819.0,1730.0,1623.0,1592.0,1444.0,1573.0,62.0,57.0
1701.0,8,5,2,6,1942.0,1835.0,1911.0,1730.0,1623.0,1432.0,1579.0,62.0,57.0
1839.0,8,5,2,7,2107.0,1942.0,2133.0,1911.0,1730.0,1452.0,1627.0,60.0,56.0
2025.0,8,5,2,8,2287.0,2107.0,2296.0,2133.0,1911.0,1556.0,1766.0,63.0,56.0
2154.0,8,5,2,9,2406.0,2287.0,2421.0,2296.0,2133.0,1679.0,1911.0,65.0,55.0
2242.0,8,5,2,10,2512.0,2406.0,2553.0,2421.0,2296.0,1805.0,2050.0,65.0,58.0
2323.0,8,5,2,11,2631.0,2512.0,2664.0,2553.0,2421.0,1910.0,2142.0,69.0,60.0
2397.0,8,5,2,12,2746.0,2631.0,2751.0,2664.0,2553.0,2005.0,2218.0,72.0,59.0
2462.0,8,5,2,13,2823.0,2746.0,2828.0,2751.0,2664.0,2085.0,2267.0,75.0,56.0
2511.0,8,5,2,14,2896.0,2823.0,2896.0,2828.0,2751.0,2142.0,2310.0,75.0,58.0
2541.0,8,5,2,15,2836.0,2896.0,2922.0,2896.0,2828.0,2173.0,2323.0,77.0,54.0
2554.0,8,5,2,16,2615.0,2836.0,2962.0,2922.0,2896.0,2244.0,2233.0,78.0,54.0
2566.0,8,5,2,17,2538.0,2615.0,2939.0,2962.0,2922.0,2313.0,2266.0,77.0,54.0
2547.0,8,5,2,18,2540.0,2538.0,2852.0,2939.0,2962.0,2376.0,2310.0,76.0,54.0
2481.0,8,5,2,19,2523.0,2540.0,2764.0,2852.0,2939.0,2379.0,2316.0,75.0,55.0
2392.0,8,5,2,20,2487.0,2523.0,2737.0,2764.0,2852.0,2336.0,2250.0,73.0,54.0
2365.0,8,5,2,21,2482.0,2487.0,2623.0,2737.0,2764.0,2326.0,2232.0,70.0,55.0
2256.0,8,5,2,22,2370.0,2482.0,2406.0,2623.0,2737.0,2238.0,2160.0,66.0,53.0
2049.0,8,5,2,23,2169.0,2370.0,2181.0,2406.0,2623.0,2058.0,1990.0,65.0,52.0
1846.0,8,5,2,24,1967.0,2169.0,2025.0,2181.0,2406.0,1878.0,1814.0,64.0,51.0
1702.0,8,6,3,1,1811.0,1967.0,1913.0,2025.0,2181.0,1749.0,1676.0,63.0,51.0
1613.0,8,6,3,2,1706.0,1811.0,1846.0,1913.0,2025.0,1663.0,1578.0,63.0,50.0
1552.0,8,6,3,3,1637.0,1706.0,1819.0,1846.0,1913.0,1609.0,1510.0,61.0,50.0
1525.0,8,6,3,4,1603.0,1637.0,1835.0,1819.0,1846.0,1592.0,1463.0,60.0,50.0
1538.0,8,6,3,5,1616.0,1603.0,1942.0,1835.0,1819.0,1623.0,1444.0,60.0,50.0
1620.0,8,6,3,6,1701.0,1616.0,2107.0,1942.0,1835.0,1730.0,1432.0,59.0,50.0
1768.0,8,6,3,7,1839.0,1701.0,2287.0,2107.0,1942.0,1911.0,1452.0,58.0,51.0
1949.0,8,6,3,8,2025.0,1839.0,2406.0,2287.0,2107.0,2133.0,1556.0,60.0,51.0
2061.0,8,6,3,9,2154.0,2025.0,2512.0,2406.0,2287.0,2296.0,1679.0,62.0,52.0
2133.0,8,6,3,10,2242.0,2154.0,2631.0,2512.0,2406.0,2421.0,1805.0,65.0,53.0
2204.0,8,6,3,11,2323.0,2242.0,2746.0,2631.0,2512.0,2553.0,1910.0,68.0,54.0
2265.0,8,6,3,12,2397.0,2323.0,2823.0,2746.0,2631.0,2664.0,2005.0,70.0,53.0
2307.0,8,6,3,13,2462.0,2397.0,2896.0,2823.0,2746.0,2751.0,2085.0,71.0,52.0
2341.0,8,6,3,14,2511.0,2462.0,2836.0,2896.0,2823.0,2828.0,2142.0,72.0,50.0
2365.0,8,6,3,15,2541.0,2511.0,2615.0,2836.0,2896.0,2896.0,2173.0,73.0,51.0
2364.0,8,6,3,16,2554.0,2541.0,2538.0,2615.0,2836.0,2922.0,2244.0,74.0,49.0
2377.0,8,6,3,17,2566.0,2554.0,2540.0,2538.0,2615.0,2962.0,2313.0,74.0,50.0
2349.0,8,6,3,18,2547.0,2566.0,2523.0,2540.0,2538.0,2939.0,2376.0,73.0,51.0
2298.0,8,6,3,19,2481.0,2547.0,2487.0,2523.0,2540.0,2852.0,2379.0,71.0,53.0
2244.0,8,6,3,20,2392.0,2481.0,2482.0,2487.0,2523.0,2764.0,2336.0,69.0,55.0
2256.0,8,6,3,21,2365.0,2392.0,2370.0,2482.0,2487.0,2737.0,2326.0,68.0,54.0
2152.0,8,6,3,22,2256.0,2365.0,2169.0,2370.0,2482.0,2623.0,2238.0,65.0,54.0
1975.0,8,6,3,23,2049.0,2256.0,1967.0,2169.0,2370.0,2406.0,2058.0,64.0,54.0
1799.0,8,6,3,24,1846.0,2049.0,1811.0,1967.0,2169.0,2181.0,1878.0,63.0,54.0
1669.0,8,7,4,1,1702.0,1846.0,1706.0,1811.0,1967.0,2025.0,1749.0,62.0,55.0
1576.0,8,7,4,2,1613.0,1702.0,1637.0,1706.0,1811.0,1913.0,1663.0,63.0,53.0
1522.0,8,7,4,3,1552.0,1613.0,1603.0,1637.0,1706.0,1846.0,1609.0,62.0,51.0
1494.0,8,7,4,4,1525.0,1552.0,1616.0,1603.0,1637.0,1819.0,1592.0,64.0,49.0
1507.0,8,7,4,5,1538.0,1525.0,1701.0,1616.0,1603.0,1835.0,1623.0,63.0,49.0
1584.0,8,7,4,6,1620.0,1538.0,1839.0,1701.0,1616.0,1942.0,1730.0,62.0,50.0
1721.0,8,7,4,7,1768.0,1620.0,2025.0,1839.0,1701.0,2107.0,1911.0,62.0,50.0
1890.0,8,7,4,8,1949.0,1768.0,2154.0,2025.0,1839.0,2287.0,2133.0,63.0,51.0
2005.0,8,7,4,9,2061.0,1949.0,2242.0,2154.0,2025.0,2406.0,2296.0,64.0,52.0
2097.0,8,7,4,10,2133.0,2061.0,2323.0,2242.0,2154.0,2512.0,2421.0,67.0,53.0
2161.0,8,7,4,11,2204.0,2133.0,2397.0,2323.0,2242.0,2631.0,2553.0,69.0,52.0
2211.0,8,7,4,12,2265.0,2204.0,2462.0,2397.0,2323.0,2746.0,2664.0,70.0,51.0
2270.0,8,7,4,13,2307.0,2265.0,2511.0,2462.0,2397.0,2823.0,2751.0,73.0,51.0
2315.0,8,7,4,14,2341.0,2307.0,2541.0,2511.0,2462.0,2896.0,2828.0,73.0,52.0
2331.0,8,7,4,15,2365.0,2341.0,2554.0,2541.0,2511.0,2836.0,2896.0,75.0,53.0
2337.0,8,7,4,16,2364.0,2365.0,2566.0,2554.0,2541.0,2615.0,2922.0,73.0,52.0
2350.0,8,7,4,17,2377.0,2364.0,2547.0,2566.0,2554.0,2538.0,2962.0,74.0,53.0
2341.0,8,7,4,18,2349.0,2377.0,2481.0,2547.0,2566.0,2540.0,2939.0,75.0,53.0
2278.0,8,7,4,19,2298.0,2349.0,2392.0,2481.0,2547.0,2523.0,2852.0,76.0,53.0
2198.0,8,7,4,20,2244.0,2298.0,2365.0,2392.0,2481.0,2487.0,2764.0,71.0,55.0
2180.0,8,7,4,21,2256.0,2244.0,2256.0,2365.0,2392.0,2482.0,2737.0,69.0,53.0
2089.0,8,7,4,22,2152.0,2256.0,2049.0,2256.0,2365.0,2370.0,2623.0,66.0,51.0
1924.0,8,7,4,23,1975.0,2152.0,1846.0,2049.0,2256.0,2169.0,2406.0,65.0,51.0
1758.0,8,7,4,24,1799.0,1975.0,1702.0,1846.0,2049.0,1967.0,2181.0,63.0,51.0
1624.0,8,8,5,1,1669.0,1799.0,1613.0,1702.0,1846.0,1811.0,2025.0,63.0,53.0
1539.0,8,8,5,2,1576.0,1669.0,1552.0,1613.0,1702.0,1706.0,1913.0,62.0,54.0
1478.0,8,8,5,3,1522.0,1576.0,1525.0,1552.0,1613.0,1637.0,1846.0,62.0,52.0
1445.0,8,8,5,4,1494.0,1522.0,1538.0,1525.0,1552.0,1603.0,1819.0,62.0,50.0
1438.0,8,8,5,5,1507.0,1494.0,1620.0,1538.0,1525.0,1616.0,1835.0,62.0,50.0
1450.0,8,8,5,6,1584.0,1507.0,1768.0,1620.0,1538.0,1701.0,1942.0,62.0,49.0
1491.0,8,8,5,7,1721.0,1584.0,1949.0,1768.0,1620.0,1839.0,2107.0,62.0,49.0
1604.0,8,8,5,8,1890.0,1721.0,2061.0,1949.0,1768.0,2025.0,2287.0,63.0,50.0
1724.0,8,8,5,9,2005.0,1890.0,2133.0,2061.0,1949.0,2154.0,2406.0,64.0,53.0
1815.0,8,8,5,10,2097.0,2005.0,2204.0,2133.0,2061.0,2242.0,2512.0,66.0,53.0
1881.0,8,8,5,11,2161.0,2097.0,2265.0,2204.0,2133.0,2323.0,2631.0,68.0,52.0
1933.0,8,8,5,12,2211.0,2161.0,2307.0,2265.0,2204.0,2397.0,2746.0,70.0,53.0
1975.0,8,8,5,13,2270.0,2211.0,2341.0,2307.0,2265.0,2462.0,2823.0,72.0,53.0
1995.0,8,8,5,14,2315.0,2270.0,2365.0,2341.0,2307.0,2511.0,2896.0,74.0,54.0
2001.0,8,8,5,15,2331.0,2315.0,2364.0,2365.0,2341.0,2541.0,2836.0,73.0,53.0
2019.0,8,8,5,16,2337.0,2331.0,2377.0,2364.0,2365.0,2554.0,2615.0,73.0,54.0
2051.0,8,8,5,17,2350.0,2337.0,2349.0,2377.0,2364.0,2566.0,2538.0,75.0,54.0
2079.0,8,8,5,18,2341.0,2350.0,2298.0,2349.0,2377.0,2547.0,2540.0,76.0,54.0
2043.0,8,8,5,19,2278.0,2341.0,2244.0,2298.0,2349.0,2481.0,2523.0,74.0,53.0
2013.0,8,8,5,20,2198.0,2278.0,2256.0,2244.0,2298.0,2392.0,2487.0,72.0,53.0
2034.0,8,8,5,21,2180.0,2198.0,2152.0,2256.0,2244.0,2365.0,2482.0,70.0,54.0
1966.0,8,8,5,22,2089.0,2180.0,1975.0,2152.0,2256.0,2256.0,2370.0,68.0,51.0
1828.0,8,8,5,23,1924.0,2089.0,1799.0,1975.0,2152.0,2049.0,2169.0,67.0,52.0
1681.0,8,8,5,24,1758.0,1924.0,1669.0,1799.0,1975.0,1846.0,1967.0,65.0,53.0
1568.0,8,9,6,1,1624.0,1758.0,1576.0,1669.0,1799.0,1702.0,1811.0,66.0,51.0
1488.0,8,9,6,2,1539.0,1624.0,1522.0,1576.0,1669.0,1613.0,1706.0,65.0,52.0
1436.0,8,9,6,3,1478.0,1539.0,1494.0,1522.0,1576.0,1552.0,1637.0,62.0,54.0
1403.0,8,9,6,4,1445.0,1478.0,1507.0,1494.0,1522.0,1525.0,1603.0,62.0,54.0
1386.0,8,9,6,5,1438.0,1445.0,1584.0,1507.0,1494.0,1538.0,1616.0,62.0,53.0
1383.0,8,9,6,6,1450.0,1438.0,1721.0,1584.0,1507.0,1620.0,1701.0,61.0,53.0
1401.0,8,9,6,7,1491.0,1450.0,1890.0,1721.0,1584.0,1768.0,1839.0,60.0,53.0
1487.0,8,9,6,8,1604.0,1491.0,2005.0,1890.0,1721.0,1949.0,2025.0,61.0,52.0
1595.0,8,9,6,9,1724.0,1604.0,2097.0,2005.0,1890.0,2061.0,2154.0,63.0,51.0
1696.0,8,9,6,10,1815.0,1724.0,2161.0,2097.0,2005.0,2133.0,2242.0,63.0,54.0
1778.0,8,9,6,11,1881.0,1815.0,2211.0,2161.0,2097.0,2204.0,2323.0,67.0,56.0
1842.0,8,9,6,12,1933.0,1881.0,2270.0,2211.0,2161.0,2265.0,2397.0,69.0,57.0
1880.0,8,9,6,13,1975.0,1933.0,2315.0,2270.0,2211.0,2307.0,2462.0,68.0,57.0
1891.0,8,9,6,14,1995.0,1975.0,2331.0,2315.0,2270.0,2341.0,2511.0,67.0,58.0
1902.0,8,9,6,15,2001.0,1995.0,2337.0,2331.0,2315.0,2365.0,2541.0,69.0,57.0
1916.0,8,9,6,16,2019.0,2001.0,2350.0,2337.0,2331.0,2364.0,2554.0,71.0,57.0
1986.0,8,9,6,17,2051.0,2019.0,2341.0,2350.0,2337.0,2377.0,2566.0,70.0,56.0
2041.0,8,9,6,18,2079.0,2051.0,2278.0,2341.0,2350.0,2349.0,2547.0,73.0,56.0
2041.0,8,9,6,19,2043.0,2079.0,2198.0,2278.0,2341.0,2298.0,2481.0,72.0,55.0
2021.0,8,9,6,20,2013.0,2043.0,2180.0,2198.0,2278.0,2244.0,2392.0,70.0,55.0
2038.0,8,9,6,21,2034.0,2013.0,2089.0,2180.0,2198.0,2256.0,2365.0,68.0,56.0
1956.0,8,9,6,22,1966.0,2034.0,1924.0,2089.0,2180.0,2152.0,2256.0,64.0,56.0
1798.0,8,9,6,23,1828.0,1966.0,1758.0,1924.0,2089.0,1975.0,2049.0,63.0,56.0
1644.0,8,9,6,24,1681.0,1828.0,1624.0,1758.0,1924.0,1799.0,1846.0,61.0,55.0
1537.0,8,10,0,1,1568.0,1681.0,1539.0,1624.0,1758.0,1669.0,1702.0,59.0,54.0
1464.0,8,10,0,2,1488.0,1568.0,1478.0,1539.0,1624.0,1576.0,1613.0,59.0,54.0
1421.0,8,10,0,3,1436.0,1488.0,1445.0,1478.0,1539.0,1522.0,1552.0,57.0,54.0
1408.0,8,10,0,4,1403.0,1436.0,1438.0,1445.0,1478.0,1494.0,1525.0,57.0,54.0
1440.0,8,10,0,5,1386.0,1403.0,1450.0,1438.0,1445.0,1507.0,1538.0,57.0,54.0
1545.0,8,10,0,6,1383.0,1386.0,1491.0,1450.0,1438.0,1584.0,1620.0,58.0,53.0
1704.0,8,10,0,7,1401.0,1383.0,1604.0,1491.0,1450.0,1721.0,1768.0,60.0,55.0
1895.0,8,10,0,8,1487.0,1401.0,1724.0,1604.0,1491.0,1890.0,1949.0,63.0,57.0
2033.0,8,10,0,9,1595.0,1487.0,1815.0,1724.0,1604.0,2005.0,2061.0,64.0,58.0
2132.0,8,10,0,10,1696.0,1595.0,1881.0,1815.0,1724.0,2097.0,2133.0,68.0,58.0
2225.0,8,10,0,11,1778.0,1696.0,1933.0,1881.0,1815.0,2161.0,2204.0,69.0,59.0
2312.0,8,10,0,12,1842.0,1778.0,1975.0,1933.0,1881.0,2211.0,2265.0,72.0,59.0
2385.0,8,10,0,13,1880.0,1842.0,1995.0,1975.0,1933.0,2270.0,2307.0,75.0,58.0
2462.0,8,10,0,14,1891.0,1880.0,2001.0,1995.0,1975.0,2315.0,2341.0,77.0,58.0
2510.0,8,10,0,15,1902.0,1891.0,2019.0,2001.0,1995.0,2331.0,2365.0,78.0,59.0
2528.0,8,10,0,16,1916.0,1902.0,2051.0,2019.0,2001.0,2337.0,2364.0,78.0,57.0
2531.0,8,10,0,17,1986.0,1916.0,2079.0,2051.0,2019.0,2350.0,2377.0,78.0,58.0
